Datetime,hour,energy_consumption,hour_mean,z_score,residual,anomaly_type,is_peak_hour,is_weekend,wastage_mw,cost_usd
2010-06-23 16:00:00,16,53473.0,35065.39220864972,2.635441300857982,10717.042403614112,Demand Surge,0,0,18407.60779135028,2208912.9349620338
2010-06-23 17:00:00,17,53995.0,35596.05150214592,2.647315571034005,11031.091991266498,Demand Surge,1,0,18398.94849785408,2207873.8197424896
2010-06-23 18:00:00,18,54070.0,36421.93149554308,2.625723876475675,11401.082825683443,Demand Surge,1,0,17648.068504456918,2117768.2205348304
2010-06-23 19:00:00,19,52924.0,36426.62991086167,2.639581570859241,11212.42810092077,Demand Surge,1,0,16497.370089138327,1979684.4106965992
2010-06-23 20:00:00,20,51233.0,36106.84021129085,2.691803544154133,10763.818405928389,Demand Surge,1,0,15126.159788709148,1815139.174645098
2010-06-23 21:00:00,21,49705.0,35741.057279630244,2.6682695123484232,9870.774469063726,Demand Surge,1,0,13963.942720369756,1675673.1264443707
2010-06-23 22:00:00,22,48355.0,34453.149884450315,2.736831375429717,9226.721782525397,Demand Surge,0,0,13901.850115549685,1668222.0138659622
2010-06-23 23:00:00,23,44400.0,32047.501485638826,2.641964746201903,8419.988432229053,Demand Surge,0,0,12352.498514361174,1482299.8217233408
2010-06-24 00:00:00,0,40468.0,29523.61119366023,2.5529625263323745,7893.691745947501,Demand Surge,0,0,10944.388806339772,1313326.6567607727
2010-06-24 01:00:00,1,37170.0,27535.589963684386,2.4161976370390006,7304.962661259342,Demand Surge,0,0,9634.410036315614,1156129.2043578736
2010-06-24 02:00:00,2,34984.0,26347.1832616606,2.271377565396667,6972.54536292296,Demand Surge,0,0,8636.8167383394,1036418.0086007279
2010-06-24 03:00:00,3,33678.0,25679.097665949346,2.161203457002535,6757.85870636137,Pattern Outlier,0,0,7998.902334050654,959868.2800860784
2010-06-24 04:00:00,4,32997.0,25414.924727632882,2.0687553889689934,6717.0433646827005,Pattern Outlier,0,0,7582.075272367118,909849.0326840541
2010-06-24 09:00:00,9,43872.0,32628.888246946186,2.461744917577408,8264.006925827445,Demand Surge,0,0,11243.111753053814,1349173.4103664577
2010-06-24 10:00:00,10,47403.0,33497.40343347639,3.0229847481545375,10057.640226242074,Demand Surge,0,0,13905.596566523607,1668671.587982833
2010-06-24 11:00:00,11,50449.0,34197.643116540115,3.272364495403987,11495.131380755178,Demand Surge,0,0,16251.356883459885,1950162.826015186
2010-06-24 12:00:00,12,52861.0,34588.618355893035,3.348116658571206,12679.967461388005,Demand Surge,0,0,18272.381644106965,2192685.797292836
2010-06-24 13:00:00,13,54046.0,34759.57114559261,3.2416556132462624,12971.228968280979,Demand Surge,0,0,19286.428854407393,2314371.462528887
2010-06-24 14:00:00,14,55251.0,34916.601683724,3.1655813698850244,13311.423546977916,Demand Surge,0,0,20334.398316275998,2440127.7979531195
2010-06-24 15:00:00,15,55165.0,34940.669692967975,2.982166148557858,12727.079362948702,Demand Surge,0,0,20224.330307032025,2426919.636843843
2010-06-24 16:00:00,16,53356.0,35065.39220864972,2.61869025771889,10675.682802819443,Demand Surge,0,0,18290.60779135028,2194872.9349620338
2010-06-24 17:00:00,17,51601.0,35596.05150214592,2.3028571103891156,8753.68155549065,Demand Surge,1,0,16004.948497854079,1920593.8197424894
2010-06-24 18:00:00,18,50910.0,36421.93149554308,2.1555711542348415,8470.448556453572,Demand Surge,1,0,14488.068504456918,1738568.2205348301
2010-06-24 19:00:00,19,50006.0,36426.62991086167,2.1727011540321755,8761.241724674786,Demand Surge,1,0,13579.370089138327,1629524.4106965992
2010-06-24 20:00:00,20,48408.0,36106.84021129085,2.1890754810860926,8507.255079359755,Demand Surge,1,0,12301.159788709148,1476139.174645098
2010-06-24 21:00:00,21,46970.0,35741.057279630244,2.1456580076744984,7764.320559902153,Demand Surge,1,0,11228.942720369756,1347473.1264443707
2010-06-24 22:00:00,22,46006.0,34453.149884450315,2.274388114464505,7619.083885152235,Demand Surge,0,0,11552.850115549685,1386342.0138659622
2010-06-24 23:00:00,23,42555.0,32047.501485638826,2.247354299491431,7156.3413991016205,Demand Surge,0,0,10507.498514361174,1260899.8217233408
2010-06-25 00:00:00,0,38691.0,29523.61119366023,2.1384474273562946,6799.157954533945,Pattern Outlier,0,0,9167.388806339772,1100086.6567607727
2010-06-25 15:00:00,15,48432.0,34940.669692967975,1.9893557873040866,7411.398612063342,Demand Surge,0,0,13491.330307032025,1618959.636843843
2010-06-25 16:00:00,16,49007.0,35065.39220864972,1.9960382353948853,7709.982320239673,Demand Surge,0,0,13941.607791350281,1672992.9349620338
2010-06-25 17:00:00,17,49439.0,35596.05150214592,1.9917797536997883,8116.396882670131,Demand Surge,1,0,13842.948497854079,1661153.8197424894
2010-06-25 18:00:00,18,48851.0,36421.93149554308,1.8492279722431086,8031.137079058455,Demand Surge,1,0,12429.068504456918,1491488.2205348301
2010-06-25 19:00:00,19,47399.0,36426.62991086167,1.7555807816304758,7817.805959188867,Demand Surge,1,0,10972.370089138327,1316684.4106965992
2010-06-25 20:00:00,20,44975.0,36106.84021129085,1.5781496614356214,7049.840447692957,Demand Surge,1,0,8868.159788709148,1064179.174645098
2010-06-26 12:00:00,12,42515.0,34588.618355893035,1.452380480099401,7337.4426558664345,Demand Surge,0,1,7926.381644106965,951165.7972928358
2010-06-26 13:00:00,13,43881.0,34759.57114559261,1.5331262863606323,7941.715319342533,Demand Surge,0,1,9121.428854407393,1094571.4625288872
2010-06-26 14:00:00,14,44852.0,34916.601683724,1.5467048163021462,8487.35130088924,Demand Surge,0,1,9935.398316275998,1192247.7979531197
2010-06-26 15:00:00,15,45647.0,34940.669692967975,1.5786953304361597,8938.646777381698,Demand Surge,0,1,10706.330307032025,1284759.636843843
2010-06-26 16:00:00,16,46360.0,35065.39220864972,1.6170637807865522,9368.692980495434,Demand Surge,0,1,11294.607791350281,1355352.9349620338
2010-06-26 17:00:00,17,46597.0,35596.05150214592,1.58286123024416,9378.430542080874,Demand Surge,1,1,11000.948497854079,1320113.8197424894
2010-06-26 18:00:00,18,46100.0,36421.93149554308,1.4399272953809148,8904.324068996066,Demand Surge,1,1,9678.068504456918,1161368.2205348301
2010-06-26 19:00:00,19,44898.0,36426.62991086167,1.3554204243705406,8468.858666557033,Demand Surge,1,1,8471.370089138327,1016564.4106965992
2010-06-26 20:00:00,20,43428.0,36106.84021129085,1.302850435394468,7927.657248947158,Demand Surge,1,1,7321.159788709148,878539.1746450978
2010-06-26 21:00:00,21,42641.0,35741.057279630244,1.3184604925982932,7649.30608144094,Demand Surge,1,1,6899.942720369756,827993.1264443707
2010-06-26 22:00:00,22,42067.0,34453.149884450315,1.4989245108280769,7297.978492310191,Demand Surge,0,1,7613.850115549685,913662.0138659622
2010-06-27 10:00:00,10,37167.0,33497.40343347639,0.7977460297666612,7267.155299554288,Demand Surge,0,1,3669.596566523607,440351.58798283286
2010-06-27 11:00:00,11,40628.0,34197.643116540115,1.294813209082075,8759.794872316692,Demand Surge,0,1,6430.356883459885,771642.8260151861
2010-06-27 12:00:00,12,43492.0,34588.618355893035,1.6313998350546448,10076.561057380335,Demand Surge,0,1,8903.381644106965,1068405.7972928358
2010-06-27 13:00:00,13,45756.0,34759.57114559261,1.8482755719396342,11360.671577442794,Demand Surge,0,1,10996.428854407393,1319571.4625288872
2010-06-27 14:00:00,14,47568.0,34916.601683724,1.9695213101506985,12554.160392595732,Demand Surge,0,1,12651.398316275998,1518167.7979531197
2010-06-27 15:00:00,15,48851.0,34940.669692967975,2.0511391738131213,13324.881755140574,Demand Surge,0,1,13910.330307032025,1669239.636843843
2010-06-27 16:00:00,16,49938.0,35065.39220864972,2.129330723963211,13978.547300223538,Demand Surge,0,1,14872.607791350281,1784712.9349620338
2010-06-27 17:00:00,17,50771.0,35596.05150214592,2.183433333306719,14270.657904937354,Demand Surge,1,1,15174.948497854079,1820993.8197424894
2010-06-27 18:00:00,18,51011.0,36421.93149554308,2.1705981874457034,14401.371480724527,Demand Surge,1,1,14589.068504456918,1750688.2205348301
2010-06-27 19:00:00,19,50467.0,36426.62991086167,2.2464612198845666,14213.75803707727,Demand Surge,1,1,14040.370089138327,1684844.4106965992
2010-06-27 20:00:00,20,49096.0,36106.84021129085,2.311509784587265,13592.695976526637,Demand Surge,1,1,12989.159788709148,1558699.174645098
2010-06-27 21:00:00,21,48397.0,35741.057279630244,2.4183331876268532,12869.5537762858,Demand Surge,1,1,12655.942720369756,1518713.1264443707
2010-06-27 22:00:00,22,47679.0,34453.149884450315,2.603748512759439,12128.72580713802,Demand Surge,0,1,13225.850115549685,1587102.0138659622
2010-06-27 23:00:00,23,44604.0,32047.501485638826,2.6855964703910287,11311.125128826417,Demand Surge,0,1,12556.498514361174,1506779.8217233408
2010-06-28 00:00:00,0,41193.0,29523.61119366023,2.7220809544458566,10899.759139183327,Demand Surge,0,0,11669.388806339772,1400326.6567607727
2010-06-28 01:00:00,1,38216.0,27535.589963684386,2.678522233855652,10467.406830919892,Demand Surge,0,0,10680.410036315614,1281649.2043578736
2010-06-28 02:00:00,2,36089.0,26347.1832616606,2.561979101333146,9844.357607248945,Demand Surge,0,0,9741.8167383394,1169018.008600728
2010-06-28 03:00:00,3,34853.0,25679.097665949346,2.4786737742944345,9524.962827156269,Demand Surge,0,0,9173.902334050654,1100868.2800860784
2010-06-28 04:00:00,4,34228.0,25414.924727632882,2.404631490476724,9324.184654787157,Demand Surge,0,0,8813.075272367118,1057569.0326840542
2010-06-28 05:00:00,5,34354.0,25749.431000330143,2.3144590154566913,9173.54003074838,Demand Surge,0,0,8604.568999669857,1032548.2799603827
2010-06-28 06:00:00,6,35518.0,27162.85391218224,2.1143044026000584,8990.710337769138,Demand Surge,0,0,8355.14608781776,1002617.5305381313
2010-06-28 07:00:00,7,38000.0,29611.04688015847,1.8429473383367452,8794.971690360213,Demand Surge,0,0,8388.953119841532,1006674.3743809838
2010-06-28 08:00:00,8,41894.0,31490.827830967315,2.1742301069623085,9556.0595458315,Demand Surge,0,0,10403.172169032685,1248380.6602839222
2010-06-28 09:00:00,9,45528.0,32628.888246946186,2.8243357797024693,10902.528041709491,Demand Surge,0,0,12899.111753053814,1547893.4103664577
2010-06-28 10:00:00,10,48831.0,33497.40343347639,3.3334225060539016,12404.447257522006,Demand Surge,0,0,15333.596566523607,1840031.587982833
2010-06-28 11:00:00,11,51737.0,34197.643116540115,3.5317154837740743,13657.794462045109,Demand Surge,0,0,17539.356883459885,2104722.826015186
2010-06-28 12:00:00,12,53708.0,34588.618355893035,3.5033156285272877,14430.945077621203,Demand Surge,0,0,19119.381644106965,2294325.797292836
2010-06-28 13:00:00,13,54996.0,34759.57114559261,3.4013312512729565,14839.374498181096,Demand Surge,0,0,20236.428854407393,2428371.462528887
2010-06-28 14:00:00,14,55787.0,34916.601683724,3.2490238001879788,14766.961066048454,Demand Surge,0,0,20870.398316275998,2504447.7979531195
2010-06-28 15:00:00,15,55070.0,34940.669692967975,2.9681579821655943,13583.40819576232,Demand Surge,0,0,20129.330307032025,2415519.636843843
2010-06-28 16:00:00,16,53452.0,35065.39220864972,2.632434703371478,11736.407308875641,Demand Surge,0,0,18386.60779135028,2206392.9349620338
2010-06-28 17:00:00,17,52139.0,35596.05150214592,2.3802667393895125,10298.961911500672,Demand Surge,1,0,16542.94849785408,1985153.8197424894
2010-06-28 18:00:00,18,51192.0,36421.93149554308,2.1975278212196248,9600.468750929169,Demand Surge,1,0,14770.068504456918,1772408.2205348301
2010-06-28 19:00:00,19,50331.0,36426.62991086167,2.224701200457397,9870.153656243761,Demand Surge,1,0,13904.370089138327,1668524.4106965992
2010-06-28 20:00:00,20,49111.0,36106.84021129085,2.314179137134529,9807.575842262173,Demand Surge,1,0,13004.159788709148,1560499.174645098
2010-06-28 21:00:00,21,48123.0,35741.057279630244,2.365976495750928,9328.18578483662,Demand Surge,1,0,12381.942720369756,1485833.1264443707
2010-06-28 22:00:00,22,47167.0,34453.149884450315,2.5029520250565063,9061.576563789095,Demand Surge,0,0,12713.850115549685,1525662.0138659622
2010-06-28 23:00:00,23,43904.0,32047.501485638826,2.5358797697420687,8924.48293430754,Demand Surge,0,0,11856.498514361174,1422779.8217233408
2010-06-29 00:00:00,0,40047.0,29523.61119366023,2.454757204627856,8742.859223380441,Demand Surge,0,0,10523.388806339772,1262806.6567607727
2010-06-29 01:00:00,1,36871.0,27535.589963684386,2.3412119253294605,8214.294699734859,Demand Surge,0,0,9335.410036315614,1120249.2043578736
2010-06-29 02:00:00,2,34710.0,26347.1832616606,2.1993189039970336,7721.411894652832,Demand Surge,0,0,8362.8167383394,1003538.0086007279
2010-06-29 03:00:00,3,33382.0,25679.097665949346,2.081227955795384,7367.256946631049,Demand Surge,0,0,7702.902334050654,924348.2800860784
2010-06-29 04:00:00,4,32530.0,25414.924727632882,1.9413352919713411,7108.718452597299,Demand Surge,0,0,7115.075272367118,853809.0326840541
2010-06-29 10:00:00,10,43797.0,33497.40343347639,2.239064191442279,7194.406353281171,Demand Surge,0,0,10299.596566523607,1235951.587982833
2010-06-29 11:00:00,11,46142.0,34197.643116540115,2.4051092881757543,7836.269320859341,Demand Surge,0,0,11944.356883459885,1433322.826015186
2010-06-29 12:00:00,12,47886.0,34588.618355893035,2.4365288480263354,8185.598846139241,Demand Surge,0,0,13297.381644106965,1595685.7972928358
2010-06-29 13:00:00,13,48981.0,34759.57114559261,2.3903323431355177,8266.234450953067,Demand Surge,0,0,14221.428854407393,1706571.4625288872
2010-06-29 14:00:00,14,49742.0,34916.601683724,2.3079613166406667,8239.160899369868,Demand Surge,0,0,14825.398316275998,1779047.7979531197
2010-06-29 15:00:00,15,50135.0,34940.669692967975,2.240470601683289,8050.74478126219,Demand Surge,0,0,15194.330307032025,1823319.636843843
2010-06-29 16:00:00,16,50119.0,35065.39220864972,2.1552447308706943,7692.1205533722095,Demand Surge,0,0,15053.607791350281,1806432.9349620338
2010-06-29 17:00:00,17,50068.0,35596.05150214592,2.0822828329586165,7271.185401371818,Demand Surge,1,0,14471.948497854079,1736633.8197424894
2010-06-29 18:00:00,18,49670.0,36421.93149554308,1.9710808455074258,7236.527044117007,Demand Surge,1,0,13248.068504456918,1589768.2205348301
2010-07-01 12:00:00,12,35723.0,34588.618355893035,0.20785698075854445,-7560.33172545438,Demand Drop,0,0,1134.3816441069648,136125.79729283578
2010-07-01 13:00:00,13,36222.0,34759.57114559261,0.24580448462752452,-8330.280760979229,Demand Drop,0,0,1462.4288544073934,175491.4625288872
2010-07-01 14:00:00,14,36748.0,34916.601683724,0.28510508649777605,-8893.13081635454,Demand Drop,0,0,1831.3983162759978,219767.79795311973
2010-07-01 15:00:00,15,37164.0,34940.669692967975,0.32783979879859243,-9177.11752932796,Demand Drop,0,0,2223.3303070320253,266799.63684384304
2010-07-01 16:00:00,16,37463.0,35065.39220864972,0.3432686456711988,-9208.163311982593,Demand Drop,0,0,2397.6077913502813,287712.93496203376
2010-07-01 17:00:00,17,37662.0,35596.05150214592,0.29725707574872035,-9306.750833984086,Demand Drop,1,0,2065.9484978540786,247913.81974248943
2010-07-01 18:00:00,18,37420.0,36421.93149554308,0.1484951342890055,-9229.240353644425,Demand Drop,1,0,998.0685044569182,119768.22053483018
2010-07-01 19:00:00,19,36415.0,36426.62991086167,-0.0018607873991636618,-8953.365141114162,Demand Drop,1,0,0.0,0.0
2010-07-01 20:00:00,20,35028.0,36106.84021129085,-0.19198699107333272,-8682.2388485349,Demand Drop,1,0,0.0,0.0
2010-07-01 21:00:00,21,34201.0,35741.057279630244,-0.29427848343385493,-8488.765321390012,Demand Drop,1,0,0.0,0.0
2010-07-01 22:00:00,22,33988.0,34453.149884450315,-0.09157319259378252,-7828.0742836919235,Demand Drop,0,0,0.0,0.0
2010-07-01 23:00:00,23,31594.0,32047.501485638826,-0.09699535167035238,-7130.189306717897,Demand Drop,0,0,0.0,0.0
2010-07-02 12:00:00,12,35431.0,34588.618355893035,0.15435273137581035,-7523.610516228779,Demand Drop,0,0,842.3816441069648,101085.79729283578
2010-07-02 13:00:00,13,35790.0,34759.57114559261,0.17319408923012244,-8323.90826837653,Demand Drop,0,0,1030.4288544073934,123651.4625288872
2010-07-02 14:00:00,14,36273.0,34916.601683724,0.21115890292706088,-8807.954997192122,Demand Drop,0,0,1356.3983162759978,162767.79795311973
2010-07-02 15:00:00,15,36766.0,34940.669692967975,0.26915295433416336,-8677.298030381375,Demand Drop,0,0,1825.3303070320253,219039.63684384304
2010-07-02 16:00:00,16,37265.0,35065.39220864972,0.3149207265127364,-8500.7076434283,Demand Drop,0,0,2199.6077913502813,263952.93496203376
2010-07-02 17:00:00,17,37876.0,35596.05150214592,0.3280482664663503,-7926.492589655252,Demand Drop,1,0,2279.9484978540786,273593.81974248943
2010-07-02 18:00:00,18,38154.0,36421.93149554308,0.25770149445507246,-7190.645452166209,Demand Drop,1,0,1732.0685044569182,207848.22053483018
2010-07-05 13:00:00,13,47525.0,34759.57114559261,2.145608417907237,2176.5777655574493,Pattern Outlier,0,0,12765.428854407393,1531851.4625288872
2010-07-05 14:00:00,14,49257.0,34916.601683724,2.232458371310568,2609.1734797968966,Pattern Outlier,0,0,14340.398316275998,1720847.7979531197
2010-07-05 15:00:00,15,50367.0,34940.669692967975,2.274680018557027,2831.112131653288,Pattern Outlier,0,0,15426.330307032025,1851159.636843843
2010-07-05 16:00:00,16,51843.0,35065.39220864972,2.402072067381751,3762.2091068705995,Pattern Outlier,0,0,16777.60779135028,2013312.9349620338
2010-07-05 17:00:00,17,52894.0,35596.05150214592,2.4888992113138615,4438.187797795974,Peak Hour Spike,1,0,17297.94849785408,2075753.8197424894
2010-07-05 18:00:00,18,53396.0,36421.93149554308,2.5254444667319023,5141.9321279692085,Peak Hour Spike,1,0,16974.068504456918,2036888.2205348301
2010-07-05 19:00:00,19,52706.0,36426.62991086167,2.604701539718631,5718.97992199556,Peak Hour Spike,1,0,16279.370089138327,1953524.4106965992
2010-07-05 20:00:00,20,51132.0,36106.84021129085,2.6738299036692226,5617.135903241309,Peak Hour Spike,1,0,15025.159788709148,1803019.174645098
2010-07-05 21:00:00,21,49803.0,35741.057279630244,2.686995628420834,5270.209280946634,Peak Hour Spike,1,0,14061.942720369756,1687433.1264443707
2010-07-05 22:00:00,22,48656.0,34453.149884450315,2.796088685583199,5269.277731410788,Pattern Outlier,0,0,14202.850115549685,1704342.0138659622
2010-07-05 23:00:00,23,45231.0,32047.501485638826,2.8196998579723114,5186.38494152113,Pattern Outlier,0,0,13183.498514361174,1582019.8217233408
2010-07-06 00:00:00,0,41136.0,29523.61119366023,2.708784746994176,4917.563487207954,Pattern Outlier,0,0,11612.388806339772,1393486.6567607727
2010-07-06 01:00:00,1,37578.0,27535.589963684386,2.518519277097503,4402.426895797238,Pattern Outlier,0,0,10042.410036315614,1205089.2043578736
2010-07-06 02:00:00,2,34957.0,26347.1832616606,2.2642768943828346,3822.4630758780986,Pattern Outlier,0,0,8609.8167383394,1033178.0086007279
2010-07-06 03:00:00,3,33316.0,25679.097665949346,2.0633955805262216,3513.97524560726,Pattern Outlier,0,0,7636.902334050654,916428.2800860784
2010-07-06 09:00:00,9,43562.0,32628.888246946186,2.3938686088462675,5260.958523046975,Pattern Outlier,0,0,10933.111753053814,1311973.4103664577
2010-07-06 10:00:00,10,47815.0,33497.40343347639,3.1125508239630375,6983.982651828301,Demand Surge,0,0,14317.596566523607,1718111.587982833
2010-07-06 11:00:00,11,51737.0,34197.643116540115,3.5317154837740743,8478.58832684438,Demand Surge,0,0,17539.356883459885,2104722.826015186
2010-07-06 12:00:00,12,54964.0,34588.618355893035,3.733457194365349,9781.120714842298,Demand Surge,0,0,20375.381644106965,2445045.797292836
2010-07-06 13:00:00,13,56877.0,34759.57114559261,3.7174890145658113,10259.976449771959,Demand Surge,0,0,22117.428854407393,2654091.462528887
2010-07-06 14:00:00,14,58239.0,34916.601683724,3.630741783588807,10469.843518072325,Demand Surge,0,0,23322.398316275998,2798687.7979531195
2010-07-06 15:00:00,15,58923.0,34940.669692967975,3.5362997201591755,10338.028811622207,Demand Surge,0,0,23982.330307032025,2877879.636843843
2010-07-06 16:00:00,16,59580.0,35065.39220864972,3.5097884841950013,10520.86815091376,Demand Surge,0,0,24514.60779135028,2941752.9349620338
2010-07-06 17:00:00,17,59807.0,35596.05150214592,3.48356977874833,10432.526641070064,Demand Surge,1,0,24210.94849785408,2905313.8197424896
2010-07-06 18:00:00,18,59482.0,36421.93149554308,3.430934804566621,10328.38812630254,Demand Surge,1,0,23060.068504456918,2767208.2205348304
2010-07-06 19:00:00,19,58643.0,36426.62991086167,3.5546223878002925,10793.25935167876,Demand Surge,1,0,22216.370089138327,2665964.410696599
2010-07-06 20:00:00,20,56742.0,36106.84021129085,3.672167756345932,10677.151105724886,Demand Surge,1,0,20635.15978870915,2476219.174645098
2010-07-06 21:00:00,21,55364.0,35741.057279630244,3.7496071741216372,10330.11892526345,Demand Surge,1,0,19622.942720369756,2354753.1264443705
2010-07-06 22:00:00,22,53806.0,34453.149884450315,3.809959606813868,9964.06028341243,Demand Surge,0,0,19352.850115549685,2322342.013865962
2010-07-06 23:00:00,23,49732.0,32047.501485638826,3.7823782431451227,9342.842688784789,Demand Surge,0,0,17684.498514361174,2122139.821723341
2010-07-07 00:00:00,0,45303.0,29523.61119366023,3.680807491751252,8756.708768415345,Demand Surge,0,0,15779.388806339772,1893526.6567607727
2010-07-07 01:00:00,1,41511.0,27535.589963684386,3.504869792661452,8001.516348456913,Demand Surge,0,0,13975.410036315614,1677049.2043578736
2010-07-07 02:00:00,2,38871.0,26347.1832616606,3.2936112035732212,7414.474902862927,Demand Surge,0,0,12523.8167383394,1502858.008600728
2010-07-07 03:00:00,3,37001.0,25679.097665949346,3.059036533054435,6904.418240214127,Pattern Outlier,0,0,11321.902334050654,1358628.2800860784
2010-07-07 04:00:00,4,35907.0,25414.924727632882,2.862743573686699,6572.0218443142185,Pattern Outlier,0,0,10492.075272367118,1259049.0326840542
2010-07-07 05:00:00,5,35645.0,25749.431000330143,2.6617125024203303,6302.930782686864,Pattern Outlier,0,0,9895.568999669857,1187468.2799603827
2010-07-07 06:00:00,6,36435.0,27162.85391218224,2.3463550593816493,5939.147158892323,Pattern Outlier,0,0,9272.14608781776,1112657.5305381313
2010-07-07 08:00:00,8,41930.0,31490.827830967315,2.181753993194206,6328.575860942401,Pattern Outlier,0,0,10439.172169032685,1252700.6602839222
2010-07-07 09:00:00,9,45630.0,32628.888246946186,2.846669274833361,7457.345921403838,Demand Surge,0,0,13001.111753053814,1560133.4103664577
2010-07-07 10:00:00,10,49044.0,33497.40343347639,3.3797272976733446,8632.611246717417,Demand Surge,0,0,15546.596566523607,1865591.587982833
2010-07-07 11:00:00,11,52334.0,34197.643116540115,3.6519270831971657,9641.378675336593,Demand Surge,0,0,18136.356883459885,2176362.826015186
2010-07-07 12:00:00,12,55252.0,34588.618355893035,3.7862285088250323,10837.717886627863,Demand Surge,0,0,20663.381644106965,2479605.797292836
2010-07-07 13:00:00,13,57049.0,34759.57114559261,3.746398709029592,11407.095979126185,Demand Surge,0,0,22289.428854407393,2674731.462528887
2010-07-07 14:00:00,14,58283.0,34916.601683724,3.6375915353300945,11417.178043909036,Demand Surge,0,0,23366.398316275998,2803967.7979531195
2010-07-07 15:00:00,15,58289.0,34940.669692967975,3.4428136412887027,10749.428151127271,Demand Surge,0,0,23348.330307032025,2801799.636843843
2010-07-07 16:00:00,16,58365.0,35065.39220864972,3.3358353439044364,10264.027820050826,Demand Surge,0,0,23299.60779135028,2795952.9349620338
2010-07-07 17:00:00,17,58534.0,35596.05150214592,3.3004053591990634,10268.910947400822,Demand Surge,1,0,22937.94849785408,2752553.8197424896
2010-07-07 18:00:00,18,58137.0,36421.93149554308,3.2308223326001904,10300.842721927685,Demand Surge,1,0,21715.068504456918,2605808.2205348304
2010-07-07 19:00:00,19,56706.0,36426.62991086167,3.244702111105972,10119.835586888912,Demand Surge,1,0,20279.370089138327,2433524.410696599
2010-07-07 20:00:00,20,55423.0,36106.84021129085,3.437442689023191,10608.094443641407,Demand Surge,1,0,19316.15978870915,2317939.174645098
2010-07-07 21:00:00,21,54116.0,35741.057279630244,3.5111358184239925,10182.180478212045,Demand Surge,1,0,18374.942720369756,2204993.1264443705
2010-07-07 22:00:00,22,52814.0,34453.149884450315,3.614666411889436,9874.987879708933,Demand Surge,0,0,18360.850115549685,2203302.013865962
2010-07-07 23:00:00,23,48792.0,32047.501485638826,3.5813301022736623,9120.736018224881,Demand Surge,0,0,16744.498514361174,2009339.8217233408
2010-07-08 00:00:00,0,44702.0,29523.61119366023,3.5406141465151104,8807.598036677606,Demand Surge,0,0,15178.388806339772,1821406.6567607727
2010-07-08 01:00:00,1,41394.0,27535.589963684386,3.4755275576446754,8514.292693882773,Demand Surge,0,0,13858.410036315614,1663009.2043578736
2010-07-08 02:00:00,2,38694.0,26347.1832616606,3.2470623602603195,7859.61685591943,Demand Surge,0,0,12346.8167383394,1481618.008600728
2010-07-08 03:00:00,3,36819.0,25679.097665949346,3.0098624073122004,7265.406486862583,Demand Surge,0,0,11139.902334050654,1336788.2800860784
2010-07-08 04:00:00,4,35522.0,25414.924727632882,2.7576970269113326,6741.326206902246,Pattern Outlier,0,0,10107.075272367118,1212849.0326840542
2010-07-08 05:00:00,5,35189.0,25749.431000330143,2.539057513996303,6438.831077243045,Pattern Outlier,0,0,9439.568999669857,1132748.2799603827
2010-07-08 06:00:00,6,36159.0,27162.85391218224,2.2765121136109636,6190.511344556591,Pattern Outlier,0,0,8996.14608781776,1079537.5305381313
2010-07-08 08:00:00,8,41362.0,31490.827830967315,2.063043788202047,6383.545498374391,Pattern Outlier,0,0,9871.172169032685,1184540.6602839222
2010-07-08 09:00:00,9,44103.0,32628.888246946186,2.5123237153738387,6633.5125237190805,Pattern Outlier,0,0,11474.111753053814,1376893.4103664577
2010-07-08 10:00:00,10,46722.0,33497.40343347639,2.8749398510050512,7016.28607677453,Demand Surge,0,0,13224.596566523607,1586951.587982833
2010-07-08 11:00:00,11,48997.0,34197.643116540115,2.979990555098579,7277.491791856824,Demand Surge,0,0,14799.356883459885,1775922.826015186
2010-07-08 12:00:00,12,50780.0,34588.618355893035,2.9668072648538444,7496.66827454562,Demand Surge,0,0,16191.381644106965,1942965.7972928358
2010-07-08 13:00:00,13,52074.0,34759.57114559261,2.91020260462664,7521.719239020771,Demand Surge,0,0,17314.428854407393,2077731.4625288872
2010-07-08 14:00:00,14,53246.0,34916.601683724,2.853450637128637,7604.86918364546,Demand Surge,0,0,18329.398316275998,2199527.7979531195
2010-07-08 15:00:00,15,54107.0,34940.669692967975,2.826159411262968,7765.882470672041,Demand Surge,0,0,19166.330307032025,2299959.636843843
2010-07-08 16:00:00,16,54509.0,35065.39220864972,2.7837667768588252,7837.836688017407,Demand Surge,0,0,19443.60779135028,2333232.9349620338
2010-07-08 17:00:00,17,54613.0,35596.05150214592,2.7362359255363193,7644.249166015914,Demand Surge,1,0,19016.94849785408,2282033.8197424896
2010-07-08 18:00:00,18,54246.0,36421.93149554308,2.651909597714405,7596.759646355575,Demand Surge,1,0,17824.068504456918,2138888.2205348304
2010-07-08 19:00:00,19,52745.0,36426.62991086167,2.6109415452896574,7376.634858885838,Demand Surge,1,0,16318.370089138327,1958204.4106965992
2010-07-08 20:00:00,20,50751.0,36106.84021129085,2.6060283489687186,7040.7611514651,Demand Surge,1,0,14644.159788709148,1757299.174645098
2010-07-08 21:00:00,21,49251.0,35741.057279630244,2.581517913400722,6561.234678609988,Peak Hour Spike,1,0,13509.942720369756,1621193.1264443707
2010-07-08 22:00:00,22,48300.0,34453.149884450315,2.7260036277272537,6483.9257163080765,Pattern Outlier,0,0,13846.850115549685,1661622.0138659622
